Year ,KLK_Reconstruction_Flow_AF,KLK_Lower_50_Percent_Flow_AF,KLK_Upper_50_Percent_Flow_AF,TRN_Reconstruction_Flow_AF,TRN_Lower_50_Percent_Flow_AF,TRN_Upper_50_Percent_Flow_AF,KFL_Reconstruction_Precip_Inches,KFL_Lower_50_Percent_Precip_Inches,KFL_Upper_50_Percent_Precip_Inches,KFS_Reconstruction_Precip_Inches,KFS_Lower_50_Percent_Precip_Inches,KFS_Upper_50_Percent_Precip_Inches,WEA_Reconstruction_Precip_Inches,WEA_Lower_50_Percent_Precip_Inches,WEA_Upper_50_Percent_Precip_Inches,YRK_Reconstruction_Precip_Inches,YRK_Lower_50_Percent_Precip_Inches,YRK_Upper_50_Percent_Precip_Inches,FTO_Reconstruction_Flow_AF,FTO_Lower_50_Percent_Flow_AF,FTO_Upper_50_Percent_Flow_AF,YRS_Reconstruction_Flow_AF,YRS_Lower_50_Percent_Flow_AF,YRS_Upper_50_Percent_Flow_AF,AMF_Reconstruction_Flow_AF,AMF_Lower_50_Percent_Flow_AF,AMF_Upper_50_Percent_Flow_AF,SBB_Reconstruction_Flow_AF,SBB_Lower_50_Percent_Flow_AF,SBB_Upper_50_Percent_Flow_AF,SAC4_Reconstruction_Flow_AF,SAC4_Lower_50_Percent_Flow_AF,SAC4_Upper_50_Percent_Flow_AF,SNS_Reconstruction_Flow_AF,SNS_Lower_50_Percent_Flow_AF,SNS_Upper_50_Percent_Flow_AF,TLG_Reconstruction_Flow_AF,TLG_Lower_50_Percent_Flow_AF,TLG_Upper_50_Percent_Flow_AF,MRC_Reconstruction_Flow_AF,MRC_Lower_50_Percent_Flow_AF,MRC_Upper_50_Percent_Flow_AF,SJF_Reconstruction_Flow_AF,SJF_Lower_50_Percent_Flow_AF,SJF_Upper_50_Percent_Flow_AF,SJQ4_Reconstruction_Flow_AF,SJQ4_Lower_50_Percent_Flow_AF,SJQ4_Upper_50_Percent_Flow_AF
1577,1124000,977800,1262300,-999,-999,-999,17.165,15.389,18.92,-999,-999,-999,-999,-999,-999,25.83,23.048,28.663,6689800,5766000,8262800,3474000,3014300,4214300,4223800,3629600,5168400,11371000,9717100,14170000,25868000,21979000,31076000,1768800,1474600,2182600,2850500,2428100,3351500,1540300,1286900,1894300,2834800,2465900,3458500,9851400,8304500,11742000
1578,667700,538120,808020,-999,-999,-999,10.866,9.1764,12.757,-999,-999,-999,-999,-999,-999,17.175,14.314,19.905,4013000,3123900,5045600,2262000,1755900,2702500,2502900,2067300,3086000,7352600,6015600,9107700,16246000,12896000,19699000,1089600,880750,1292200,1697900,1376300,1967800,890070,691440,1042000,1699900,1412800,1997100,4911100,3910900,5702500
1579,546420,401170,681970,-999,-999,-999,9.4488,7.7047,11.2,-999,-999,-999,-999,-999,-999,8.5442,5.8979,11.27,1791400,1494900,2074900,877080,687480,1046900,787520,578940,1061800,3953900,3688700,4322500,7595900,6962600,8398000,364700,266470,464220,712510,576130,827410,341860,282210,440270,583830,514260,719020,1718700,1387500,2041400
1580,548400,417300,691110,-999,-999,-999,7.6378,5.903,9.3399,-999,-999,-999,-999,-999,-999,10.853,8.0389,13.796,475120,264900,565540,97313,-92289,163590,212320,5113.2,390120,2089500,2042200,2458100,2399500,2086200,2544500,64786,-33441,136840,209880,85664,279000,97767,55618,178530,112710,43140,211420,575370,244240,815180
1581,468100,345360,608070,-999,-999,-999,12.48,10.78,14.318,-999,-999,-999,-999,-999,-999,18.037,15.109,20.846,3999900,3110500,5029600,2404700,1882300,2864500,2836700,2388300,3439000,7729600,6344900,9626200,16515000,13159000,20030000,1291400,1066700,1521400,1939600,1593600,2246300,1229800,1000700,1470800,2010800,1698900,2375200,5477000,4397300,6338500
1582,746990,609930,894670,-999,-999,-999,14.37,12.706,16.019,-999,-999,-999,-999,-999,-999,22.63,19.552,25.325,4062800,3174500,5106200,2357400,1837200,2810200,1832700,1450800,2346600,7547200,6187600,9374100,16667000,13308000,20218000,843550,662470,1008400,1390800,1108600,1615500,938430,733500,1099200,1446700,1196800,1699400,4978300,3967000,5779000
1583,1426700,1293900,1573700,-999,-999,-999,14.803,12.979,16.804,-999,-999,-999,-999,-999,-999,27.277,24.407,30.208,6213900,5336200,7639200,3339400,2876800,3992600,3592800,3108700,4298700,10648000,9094500,13317000,23933000,20294000,28636000,1600100,1337200,1932300,2749900,2333400,3224600,1498700,1248400,1836600,2702900,2341100,3280900,7827500,6463200,9161400
1584,1148800,1009000,1281100,1545100,1295400,1767700,12.559,10.862,14.324,-999,-999,-999,36.292,31.058,41.644,19.941,16.895,22.855,3741200,2886100,4704500,2189500,1696400,2619400,1973900,1579300,2505800,6958500,5686000,8496000,15287000,12119000,18483000,985420,787610,1171700,1598300,1288500,1853700,794940,612980,939190,1365600,1130100,1607200,4247700,3367200,4948400
1585,1188500,1055000,1338300,1127300,897380,1355900,15.354,13.541,17.199,-999,-999,-999,35.81,31.109,41.495,19.383,16.648,22.552,2707200,2133000,3296200,1403900,1075700,1682900,1711300,1340900,2209900,5838500,4920100,6747800,11407000,9478400,13365000,730140,563240,878680,1033300,817530,1202700,452870,356240,564770,912560,767580,1095400,3166000,2516500,3720100
1586,668010,520840,807300,1220800,968440,1454500,12.205,10.515,13.915,-999,-999,-999,29.395,24.379,35.084,16.721,13.745,19.652,4351100,3400000,5405200,2326700,1830900,2745700,2205900,1790800,2765800,8169100,6708300,10182000,17785000,13992000,21111000,998830,791030,1184700,1762700,1434100,2041900,984830,775560,1156600,1801300,1503500,2120500,6036600,4881700,6970200
1587,1150300,1012600,1296300,1684700,1419700,1904000,17.244,15.502,19.105,-999,-999,-999,40.781,35.166,46.244,24.698,22.339,27.632,6631100,5709900,8138800,3481100,3005300,4188700,3557200,3078300,4253300,11117000,9550300,13737000,25658000,21380000,29858000,1641900,1352500,1991600,2544700,2144900,2966900,1453700,1206700,1774200,2578500,2223200,3113200,8224700,6824400,9665000
1588,1425300,1293200,1588000,1544000,1271000,1784900,14.252,12.634,16.015,-999,-999,-999,39.357,34.06,45.1,22.228,19.201,25.114,4735800,3775200,5867000,2728400,2275400,3277100,2693500,2248800,3288800,8579900,7113800,10719000,18893000,15062000,22358000,1141700,890950,1338000,1592700,1244500,1811900,773680,595980,916330,1394200,1153700,1639800,4904600,3905500,5695100
1589,1403700,1263900,1547400,1934400,1699400,2184900,12.795,11.05,14.445,-999,-999,-999,43.467,38.057,48.985,20.382,17.88,23.204,6985100,6042100,8607500,3573100,3118400,4358900,4249400,3647100,5215100,11704000,10081000,14462000,27057000,22637000,31527000,1842500,1501800,2261000,2830100,2383100,3298200,1695700,1432500,2110900,2985700,2608800,3662500,9057900,7582500,10728000
1590,1126100,990230,1265500,1221800,971940,1455400,10.394,8.6808,12.132,-999,-999,-999,34.382,29.442,38.882,13.924,10.796,16.732,2900100,2259100,3459400,1615800,1302500,1918500,1405900,1079000,1843900,5893500,4863300,6726500,12111000,10011000,14000000,684400,511420,822590,1091800,841370,1260600,386150,311680,489970,822370,698530,992530,2829400,2269900,3329700
1591,1424800,1279900,1568500,1922400,1703700,2163800,14.291,12.383,16.011,-999,-999,-999,39.752,34.057,44.922,22.928,20.104,26.131,6538000,5623300,8014600,3360600,2905500,4052500,3781100,3270000,4547800,11459000,9858700,14159000,25264000,21032000,29383000,1720000,1395200,2085800,2651900,2208000,3071700,1417300,1172800,1723600,2517100,2165700,3031300,7425400,6099700,8652800
1592,1012600,863750,1165200,787740,546320,1026500,16.102,14.494,17.942,-999,-999,-999,24.905,19.277,28.866,18.039,15.198,20.841,3672800,2829400,4561300,2212500,1778800,2644800,2210300,1794800,2770700,7265600,5884300,8896600,15065000,11917000,17812000,898680,689410,1062400,1416100,1098400,1616900,646010,496150,778000,1255000,1039700,1482000,4354000,3453700,5069300
1593,639640,515360,775150,1126800,908810,1390300,6.5354,4.7979,8.1003,-999,-999,-999,29.322,23.872,33.922,14.162,11.367,16.928,3542900,2732600,4374900,2011600,1619700,2400800,1834900,1452800,2349200,7191600,5828400,8774800,14563000,11590000,17161000,934690,719450,1103300,1375300,1064900,1571500,777490,599030,920440,1361100,1126500,1602200,4230800,3353400,4929100
1594,986950,860710,1142300,913890,674580,1131600,11.654,10.039,13.447,-999,-999,-999,26.219,21.116,32.096,15.429,12.381,18.183,3011000,2340300,3612800,1643000,1324300,1950400,2030200,1630600,2569200,6349200,5201900,7430800,12528000,10277000,14533000,880830,674520,1042400,1339100,1035300,1531100,701160,538890,837960,1235400,1023700,1459800,4268100,3383800,4971500
1595,790490,647880,908620,666430,428810,910810,10.236,8.524,12.105,-999,-999,-999,22.23,16.768,28.026,11.15,8.2473,13.529,2503300,1967500,2793100,1273800,1043600,1526200,1107400,836790,1468400,6148500,5053200,7119300,10591000,9032700,12076000,548180,413110,676770,961740,751740,1122400,493320,383410,610100,904710,761580,1086500,3118500,2481800,3665000
1596,870400,719040,995810,1552200,1296900,1798100,15.669,13.903,17.409,-999,-999,-999,41.298,35.539,46.191,23.173,20.396,25.938,6362300,5456100,7786500,3356800,2901700,4047000,3998200,3456000,4832900,11000000,9444900,13592000,24642000,20481000,28640000,1709600,1386300,2070900,2653300,2209400,3073500,1494600,1244600,1830900,2734400,2370800,3323300,8085300,6697500,9487700
1597,965190,833410,1106700,1306100,1056400,1542300,15.866,14.095,17.371,-999,-999,-999,38.491,33.354,44.132,21.395,18.847,24.597,4330600,3381400,5380400,2659400,2204400,3194100,2424900,1993500,3002400,8577900,7111900,10717000,17589000,13820000,20881000,1172300,917360,1372500,1685900,1322000,1914400,743690,572240,884020,1411100,1167500,1658900,4587800,3644900,5335200
1598,1215300,1059800,1341800,1094300,886920,1352700,12.047,10.32,13.769,-999,-999,-999,31.275,25.93,36.515,14.018,11.148,16.92,3277800,2535900,3991000,1704200,1373200,2023900,2990200,2538500,3599800,6377700,5223100,7475200,13368000,10815000,15611000,1031800,800440,1213300,1646100,1288900,1870500,835240,645250,982400,1553000,1286100,1819200,4887400,3891200,5675600
1599,1290900,1156000,1434700,1982900,1740200,2226500,17.677,15.775,19.344,-999,-999,-999,49.698,44.94,54.81,22.608,19.509,25.312,7136900,6156900,8810500,3826500,3379100,4693700,4211800,3627500,5199700,12210000,10394000,14817000,27449000,23369000,32746000,1883400,1566900,2376200,2860200,2373300,3310500,1533700,1288500,1924200,2794900,2428100,3404800,9068500,7401400,10603000
1600,1191900,1056100,1329700,1079800,831880,1312800,10.827,8.9891,12.524,-999,-999,-999,26.339,21.49,31.964,13.188,10.478,16.411,3357400,2607700,4058400,1751100,1405900,2052400,1835200,1418400,2313900,6827500,5589400,8077700,13740000,10989000,15965000,877040,698630,1040100,1252700,999760,1420600,616920,486620,741090,1162300,964130,1377400,3774500,3056000,4375700
1601,1589200,1456700,1730500,2214700,1971200,2464200,16.772,15.18,18.522,-999,-999,-999,52.127,46.752,57.164,26.964,23.832,29.982,7306100,6315800,9046200,3750100,3299700,4582300,4251900,3657500,5263600,12832000,10927000,15581000,27973000,23838000,33453000,1986300,1655500,2529000,3126200,2598700,3623200,1644400,1388300,2085800,3022200,2643700,3712000,9500900,7742800,11109000
1602,1347200,1201800,1487300,1796500,1568400,2029300,15.827,14.138,17.538,-999,-999,-999,41.717,36.33,46.831,21.278,18.596,24.215,6636200,5689800,8112400,3419600,2959500,4105500,3032700,2581300,3683000,11916000,10142000,14449000,25623000,21771000,30273000,1592100,1316000,1949600,2616400,2167000,3024600,1330600,1105400,1632900,2386100,2044200,2860300,7810700,6402800,9124000
1603,1051200,901110,1169900,1435800,1184000,1675300,16.85,15.016,18.643,-999,-999,-999,39.355,33.76,44.499,21.061,17.948,23.837,5581900,4628300,6811400,2944000,2482800,3513900,3052600,2601200,3705200,9490600,7930300,11543000,21796000,18093000,25650000,1408300,1158000,1689900,2352700,1942700,2705300,1117100,913150,1340400,2009900,1698000,2373900,7058600,5792300,8209100
1604,892320,754460,1022600,1397900,1186300,1652200,14.449,12.739,16.119,-999,-999,-999,39.501,34.09,44.058,20.99,18.063,23.917,6778200,5822100,8310700,3409600,2949300,4091100,3810700,3308800,4632300,12141000,10335000,14732000,26605000,22626000,31605000,1687800,1398900,2086600,2862400,2375200,3313100,1562300,1314300,1965900,2834900,2466000,3458700,9351800,7625100,10935000
1605,1161400,1021100,1288700,1650500,1406200,1895100,14.291,12.678,16.03,-999,-999,-999,44.395,39.271,50.029,23.463,20.284,26.239,6706800,5755600,8210900,3364500,2903700,4026500,4126900,3565000,5065000,12182000,10370000,14782000,26942000,22920000,32061000,1738800,1442600,2162200,2681400,2221900,3101000,1444600,1208200,1794700,2589300,2233500,3127900,8319600,6810000,9725100
1606,1589500,1445400,1736300,1789300,1561400,1997900,17.638,16.011,19.348,-999,-999,-999,47.254,41.905,53.021,23.72,20.62,26.442,6574100,5632000,8025600,3455600,2996200,4156900,4232900,3643300,5233300,11323000,9635600,13698000,25747000,21879000,30441000,1739900,1443500,2163900,2727400,2260900,3155100,1364000,1135700,1679300,2401000,2058000,2879800,8626200,7052000,10085000
1607,1262800,1128300,1410400,1177800,941800,1413800,9.9213,8.2315,11.721,-999,-999,-999,28.941,23.53,34.573,12.752,9.9473,15.697,3582200,2767300,4362000,1875800,1505300,2205700,2041500,1609500,2556900,7040700,5740300,8386800,14687000,11629000,17197000,828870,657760,983290,1451900,1166400,1643100,747110,591470,885450,1167700,968550,1383500,4150400,3363100,4803900
1608,1357400,1212500,1494000,1292500,1039300,1530800,20.394,18.527,21.942,-999,-999,-999,37.16,32.436,42.601,20.256,17.246,22.935,6694200,5743900,8193300,3610300,3154800,4379400,4391600,3763400,5486800,11830000,10069000,14340000,25781000,21909000,30489000,1840200,1529700,2312300,2850600,2365200,3299300,1510600,1267700,1890700,2780400,2414400,3385200,9543300,7776300,11159000
1609,1106900,968080,1245900,1547300,1305200,1765900,12.126,10.538,13.837,-999,-999,-999,35.944,30.453,41.031,19.665,16.738,22.594,6066100,5135700,7394200,2801700,2338900,3341800,3286700,2831800,3964100,10759000,9134000,13012000,23472000,19772000,27621000,1321800,1083300,1576500,2186600,1799700,2499100,1227400,1012100,1491200,2258600,1926900,2694700,7238000,5938600,8431900
1610,1042100,908380,1177100,1695000,1461300,1928300,12.008,10.291,13.769,10.906,9.2075,12.523,41.141,35.822,46.831,14.749,11.546,17.277,7028900,6055800,8660000,3553900,3096900,4298200,4140800,3575100,5087100,12494000,10638000,15168000,27083000,23044000,32252000,1758500,1459500,2191400,2958200,2456300,3425300,1540500,1294600,1934100,2682300,2321600,3253200,9245900,7541400,10810000
1611,1551000,1410400,1697100,1649200,1386600,1878400,17.047,15.146,18.613,16.378,14.809,18.086,41.428,35.892,47.058,20.133,17.207,23.044,6895100,5931000,8473600,3596000,3139900,4358800,4455800,3812200,5590600,11982000,10199000,14533000,26500000,22535000,31464000,1910000,1589800,2415600,3048000,2532400,3530800,1481000,1241000,1847600,2571800,2216800,3104200,8736300,7139000,10214000
1612,1093300,955280,1239300,1478400,1251000,1701400,10.276,8.7398,12.2,10.63,9.0634,12.409,37.506,32.133,42.706,13.454,10.406,16.262,4865600,3882700,5954800,2748900,2284500,3278000,3394100,2939300,4100000,9357500,7803300,11389000,19229000,15585000,22707000,1446900,1191200,1742500,2195300,1807400,2509600,970980,781320,1152800,1725100,1434800,2027200,5922600,4827500,6836700
1613,1481700,1363400,1620100,715640,459660,950980,12.362,10.63,14.192,12.953,11.179,14.702,20.882,15.69,26.744,14.809,11.84,17.355,2360500,1915300,2756000,1178700,971470,1389200,1226700,887250,1573200,5629100,4755700,5717900,10125000,8579400,11390000,522190,413780,647680,977580,789770,1131200,402670,329340,499660,844420,715440,1017700,2695500,2239000,3148200
1614,1141100,1004100,1273400,1106400,856200,1339300,12.323,10.685,14.036,11.142,9.4407,12.951,29.231,23.841,34.486,12.767,10.056,15.441,3883900,2981100,4763900,2199500,1770900,2600100,3061700,2610300,3715400,7642200,6195500,9232500,15861000,12421000,18711000,1172700,952470,1391000,1882300,1533600,2138800,967080,777900,1148000,1750700,1457900,2058700,5372300,4370100,6203600
1615,1105600,988330,1265900,1480300,1237800,1723800,11.417,9.6018,12.95,11.142,9.5329,12.918,32.174,26.689,37.447,15.375,12.299,18.369,5053500,4082900,6178000,2801600,2338700,3341700,4022300,3489700,4901000,9049600,7508400,11033000,19748000,16076000,23302000,1524100,1257400,1852300,2157200,1773600,2464100,1013500,819650,1204500,1802700,1504800,2122300,5824500,4746000,6717900
1616,474440,329950,620620,1239300,1021500,1491300,8.937,7.131,10.642,10.512,8.8727,12.241,29.954,24.343,35.237,9.9188,7.0166,12.975,4551900,3544400,5579100,2188300,1761200,2586400,2997900,2546500,3644200,8500200,6979000,10352000,18120000,14455000,21431000,1226100,998800,1457800,2382400,1968200,2742500,1281900,1061400,1565600,2407000,2063500,2887600,7177900,5889600,8357200
1617,1196700,1057500,1325800,1830100,1601200,2069400,18.819,16.882,20.436,16.417,14.717,18.175,47.324,42.436,53.356,21.379,18.628,24.257,7066100,6090600,8711800,3722500,3271000,4542000,4824900,4084700,6062600,11980000,10197000,14531000,27194000,23142000,32402000,2142700,1789400,2764500,3200000,2661300,3710400,1658800,1401400,2106900,2957400,2582000,3624100,10304000,8377500,12057000
1618,1099600,956220,1246500,1227300,1004900,1481800,9.2913,7.5005,10.964,11.142,9.5255,12.879,31.759,26.243,36.777,11.75,9.1916,15.041,3323200,2583400,4011400,1893700,1519600,2227700,2505700,2054300,3095500,6671000,5479500,7854700,13674000,10944000,15879000,986810,791940,1170000,1414500,1134900,1600800,602100,474810,724750,1245000,1031600,1470700,3780200,3060600,4382000
1619,968670,815350,1115900,1541300,1298500,1772200,11.89,10.071,13.684,9.8819,8.0401,11.664,37.245,32.586,42.9,11.569,8.8672,14.477,4117000,3171600,5050900,2141500,1721000,2529300,2426900,1975200,3006400,7687100,6233900,9292100,16509000,12901000,19508000,1085900,875390,1287400,1646500,1331700,1863800,839550,667570,989250,1617700,1341900,1894900,4842400,3931600,5599100
1620,1145800,1013300,1284900,1462100,1229700,1693300,13.425,11.867,15.237,12.008,10.316,13.566,35.804,30.293,40.741,15.076,12.058,17.751,4936000,3958500,6038500,2612700,2145100,3111600,3742900,3251100,4545600,9641000,8073900,11716000,19987000,16296000,23576000,1414800,1163600,1698500,2285200,1884900,2620600,1365400,1137000,1681200,2245700,1915000,2677900,8160500,6683400,9538000
1621,1169200,1046400,1317200,1343100,1103400,1594900,17.598,15.785,19.609,17.717,16.165,19.422,39.965,34.934,45.04,20.077,17.346,23.25,3977000,3053600,4879700,2349700,1903000,2783900,2690900,2240200,3304600,7682700,6230100,9286200,16274000,12718000,19227000,1120400,905810,1328600,1684800,1364300,1907700,781530,619700,923860,1478600,1223100,1735500,5243200,4261100,6057100
1622,1035600,904880,1187000,1082700,858020,1304300,10.394,8.7558,12.06,11.575,9.7111,13.284,30.932,25.369,36.578,14.876,11.844,17.432,2383000,1930600,2785000,1165300,961820,1373900,1299300,947830,1664500,5585500,4725800,5674200,10026000,8514200,11265000,563980,444570,691550,1025800,824520,1180800,478760,383490,586040,965210,807760,1155500,3101200,2535100,3614200
1623,1373400,1246500,1520700,1948500,1691800,2157700,16.89,14.99,18.734,14.764,12.96,16.436,46.155,40.195,51.35,24.058,21.262,26.887,6894300,5930200,8472400,3504000,3045700,4226300,4395300,3766200,5492800,12406000,10562000,15060000,27350000,23280000,32612000,1858900,1545800,2339900,3043800,2528800,3525900,1847100,1571600,2381500,3259900,2871200,4036600,11080000,8989400,12980000
1624,1370900,1236000,1511000,1468900,1236800,1742300,18.583,16.842,20.084,15.354,13.614,17.197,36.858,32.165,43.149,21.815,19.11,24.957,5625800,4675300,6864300,3075200,2614400,3672600,2997500,2546100,3643800,10546000,8938200,12762000,21938000,18240000,25816000,1431700,1178100,1721000,2512400,2078900,2900600,1196600,984080,1449000,2171800,1847100,2582100,7974100,6534000,9319100
1625,1383900,1248500,1522100,1827600,1617000,2076400,15.906,14.268,17.492,14.685,13.04,16.538,43.785,38.192,48.864,21.263,18.64,24.232,6786300,5829600,8321900,3616000,3160600,4387600,4694000,3988600,5931700,11438000,9734100,13844000,26013000,22110000,30804000,2180300,1821600,2821400,3077800,2557700,3566100,1595900,1344600,2014900,2919100,2545800,3572400,9767800,7953700,11423000
1626,1223100,1075500,1349600,868420,642180,1133200,10.748,8.9013,12.249,8.5827,7.0862,10.265,22.658,17.041,27.807,11.878,8.8498,14.889,2812500,2223700,3338600,1434900,1158700,1682200,1447700,1072600,1850400,6371800,5271000,7433100,11626000,9570600,13276000,600190,471290,729480,1008800,812310,1163400,509210,405250,620610,957070,801550,1146200,3192300,2601100,3718800
1627,1260700,1134800,1391100,1582200,1352200,1799800,14.409,12.773,16.261,13.937,12.252,15.632,40.119,34.557,45.642,18.396,15.517,21.014,4575400,3569700,5607800,2374300,1923200,2814200,2993900,2542600,3639800,8706300,7178200,10606000,18258000,14598000,21592000,1241000,1011700,1476700,2085900,1710300,2379100,1190300,978440,1440400,2378300,2037000,2850200,6815900,5589300,7908200
1628,658560,507890,797550,1296000,1070600,1534800,8.8583,7.1627,10.521,9.4882,7.8484,11.15,35.83,30.364,40.997,14.176,11.24,17.324,5347700,4378100,6529900,2905400,2444000,3467300,3788100,3289500,4603400,9625900,8059500,11699000,21032000,17305000,24765000,1463500,1205400,1766000,2310000,1906200,2651800,1225000,1009900,1487900,2114700,1794800,2508100,7228200,5930600,8419700
1629,1099500,962900,1245700,599680,384040,851500,12.598,11,14.475,10.827,9.1334,12.52,23.076,18.009,28.055,15.527,12.806,18.43,2462100,1984100,2886800,1103400,917120,1303000,1531600,1143700,1955000,5369600,4578700,5458400,10249000,8660800,11546000,538880,426080,665210,991460,799780,1145500,497860,397120,607720,1006800,839450,1202900,3142500,2565000,3661600
1630,770730,631240,911880,1342700,1101200,1590100,11.22,9.4498,13.067,12.126,10.447,13.634,36.185,30.832,40.994,18.155,15.56,21.12,4268200,3296700,5234000,2388100,1934500,2831100,2547200,2096000,3142500,8420000,6901600,10251000,17733000,14058000,20976000,1099000,886470,1303100,1713300,1388500,1940800,942220,756000,1116400,1454800,1203400,1708500,5316600,4323100,6140100
